Date,NDX Close,QQQ Close,TQQQ Close,QQQ Return,Synthetic TQQQ Return,QQQ Source,TQQQ Source,NDX Classification
1938-06-21,2.2,0.04672287111664893,5.693114831041978e-05,0.028037383177570208,0.08274032687728651,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-06-22,2.26,0.047997131238012074,6.151290634655204e-05,0.027272727272727115,0.08047893239655023,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-06-23,2.32,0.04927139135937523,6.633168053440103e-05,0.026548672566371723,0.07833761195904024,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-06-24,2.35,0.04990852142005681,6.885658198202063e-05,0.012931034482758896,0.03806478936275713,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-06-25,2.4,0.0509704048545261,7.317705461887726e-05,0.02127659574468077,0.06274596432893918,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-06-27,2.37,0.05033327479384453,7.045889374037062e-05,-0.012499999999999845,-0.03714498885837042,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-06-28,2.37,0.05033327479384453,7.044638934767682e-05,0.0,-0.00017747074968124272,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-06-29,2.47,0.052457041662783116,7.922453079913281e-05,0.04219409282700415,0.12460740050327936,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-06-30,2.43,0.051607534915207684,7.541615914837129e-05,-0.0161943319838056,-0.048070611619238465,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-07-01,2.51,0.05330654841035854,8.27455192929141e-05,0.03292181069958833,0.09718553990694946,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-07-02,2.55,0.05415605515793398,8.66306227282721e-05,0.015936254980079667,0.04695243281518201,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-07-05,2.52,0.05351892509725241,8.360111268955879e-05,-0.011764705882352788,-0.034970428969623976,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-07-06,2.55,0.05415605515793398,8.652963369670871e-05,0.011904761904761862,0.03502968935383258,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-07-07,2.54,0.053943678471040125,8.551073657441469e-05,-0.0039215686274508554,-0.011775123489661938,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-07-08,2.5,0.053094171723464686,8.151304790848496e-05,-0.015748031496063075,-0.04675072191023536,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-07-09,2.51,0.05330654841035854,8.24628489506523e-05,0.0040000000000000036,0.011652135045099453,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-07-11,2.47,0.052457041662783116,7.856174808830003e-05,-0.015936254980079445,-0.04730737431454383,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-07-12,2.53,0.053731301784146264,8.4191658978198e-05,0.02429149797570851,0.07166224055465492,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-07-13,2.51,0.05330654841035854,8.220842861321852e-05,-0.007905138339921014,-0.023556138328299392,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-07-14,2.49,0.05288179503657084,8.025660136538251e-05,-0.0079681274900395,-0.02374242253211188,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-07-15,2.52,0.05351892509725241,8.310200863780188e-05,0.012048192771084265,0.035453872005682056,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-07-16,2.55,0.05415605515793398,8.601304618506367e-05,0.011904761904761862,0.03502968935383258,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-07-18,2.59,0.05500556190550942,8.998797914832408e-05,0.015686274509804088,0.0462131402102435,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-07-19,2.66,0.056492198713766435,9.7164727289835e-05,0.027027027027027195,0.07975229813397253,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-07-20,2.63,0.05585506865308485,9.390663634115946e-05,-0.011278195488721998,-0.033531622426695024,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-07-21,2.63,0.05585506865308485,9.388997066000797e-05,0.0,-0.00017747074968124272,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-07-22,2.63,0.05585506865308485,9.387330793652726e-05,0.0,-0.00017747074968124272,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-07-23,2.68,0.05691695208755415,9.913461503112991e-05,0.019011406844106515,0.05604689139281266,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-07-25,2.69,0.057129328774448006,0.00010021097994753506,0.003731343283581934,0.010857609282762965,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-07-26,2.65,0.05627982202687257,9.578629435512089e-05,-0.014869888475836479,-0.04415370047005567,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-07-27,2.57,0.054580808531721696,8.721749054049085e-05,-0.030188679245283012,-0.08945751448387508,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-07-28,2.62,0.055642691966190996,9.222024414418018e-05,0.01945525291828809,0.057359522415594916,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-07-29,2.59,0.05500556190550942,8.908098900444946e-05,-0.011450381679389388,-0.03404084611642006,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-07-30,2.6,0.05521793859240328,9.008235442927023e-05,0.0038610038610038533,0.011241067662269202,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-08-01,2.57,0.054580808531721696,8.699240953678504e-05,-0.01153846153846172,-0.034301333619241446,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-08-02,2.61,0.055430315279297135,9.098119626700712e-05,0.015564202334630517,0.04585212378253982,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-08-03,2.58,0.054793185218615564,8.787231503435786e-05,-0.011494252873563093,-0.034170590849625364,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-08-04,2.6,0.05521793859240328,8.98712451662736e-05,0.007751937984496138,0.02274812187586276,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-08-05,2.66,0.056492198713766435,9.598880374096009e-05,0.023076923076923217,0.0680702549894385,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-08-06,2.69,0.057129328774448006,9.917339365527027e-05,0.011278195488721776,0.033176680927331885,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-08-08,2.67,0.05670457540066029,9.697515730798314e-05,-0.0074349442379182396,-0.02216558560986846,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-08-09,2.65,0.05627982202687257,9.480967386527579e-05,-0.0074906367041199795,-0.022330290590094892,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-08-10,2.62,0.055642691966190996,9.161861848545925e-05,-0.011320754716981019,-0.0336574871500036,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-08-11,2.55,0.05415605515793398,8.436315563438992e-05,-0.026717557251908497,-0.0791920132720716,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-08-12,2.5,0.053094171723464686,7.945611072643081e-05,-0.019607843137254943,-0.05816573444958668,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-08-13,2.49,0.05288179503657084,7.850207512301343e-05,-0.0039999999999997815,-0.012007076544461282,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-08-15,2.5,0.053094171723464686,7.942052141612814e-05,0.00401606425702794,0.011699643502106083,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-08-16,2.53,0.053731301784146264,8.222496697775864e-05,0.01200000000000001,0.035311346634660845,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-08-17,2.54,0.053943678471040125,8.31715295360445e-05,0.0039525691699604515,0.011511863039627666,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-08-18,2.53,0.053731301784146264,8.218837688872312e-05,-0.003937007874015852,-0.01182078353982002,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-08-19,2.58,0.054793185218615564,8.697742771113074e-05,0.01976284584980248,0.058269198196863964,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-08-20,2.58,0.054793185218615564,8.696199176182938e-05,0.0,-0.00017747074968124272,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-08-22,2.57,0.054580808531721696,8.594973095343881e-05,-0.003875968992248291,-0.0116402670624539,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-08-23,2.63,0.05585506865308485,9.186882428916201e-05,0.023346303501945664,0.06886692104865001,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-08-24,2.62,0.055642691966190996,9.08194670507553e-05,-0.0038022813688212143,-0.01142234317817976,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-08-25,2.64,0.05606744533997871,9.285365172075008e-05,0.007633587786259444,0.0223981128281442,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-08-26,2.62,0.055642691966190996,9.075682803390493e-05,-0.007575757575757569,-0.022582027179190094,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-08-27,2.59,0.05500556190550942,8.766738881678839e-05,-0.011450381679389388,-0.03404084611642006,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-08-29,2.48,0.05266941834967697,7.66404625060937e-05,-0.0424710424710425,-0.12578139328113647,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-08-30,2.52,0.05351892509725241,8.02826129180824e-05,0.016129032258064502,0.04752255261636987,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-08-31,2.53,0.053731301784146264,8.12105393714266e-05,0.003968253968253954,0.011558249284823362,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-09-01,2.5,0.053094171723464686,7.834823557035514e-05,-0.011857707509881465,-0.0352454721176083,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-09-02,2.57,0.054580808531721696,8.482213224084956e-05,0.028000000000000025,0.08262976981378362,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-09-03,2.59,0.05500556190550942,8.675924297065362e-05,0.0077821011673153695,0.022837326516429612,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-09-06,2.56,0.05436843184482784,8.377185449740543e-05,-0.01158301158301156,-0.034433085985532574,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-09-07,2.6,0.05521793859240328,8.762803437874984e-05,0.015625,0.04603192688618081,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-09-08,2.57,0.054580808531721696,8.462227593712595e-05,-0.01153846153846172,-0.034301333619241446,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-09-09,2.51,0.05330654841035854,7.876456438370627e-05,-0.023346303501945553,-0.06922186254801217,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-09-10,2.49,0.05288179503657084,7.689450281555056e-05,-0.0079681274900395,-0.02374242253211188,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-09-12,2.52,0.05351892509725241,7.96207106763137e-05,0.012048192771084265,0.035453872005682056,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-09-13,2.38,0.050545651480738384,6.652489115686262e-05,-0.05555555555555558,-0.16447755123274638,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-09-14,2.36,0.05012089810695067,6.48598008212658e-05,-0.008403361344537785,-0.02502958376392629,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-09-15,2.44,0.05181991160210154,7.135054328720994e-05,0.03389830508474567,0.10007342581625649,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-09-16,2.39,0.050758028167632245,6.701386015930295e-05,-0.020491803278688492,-0.06077995945245104,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-09-17,2.34,0.049696144733162945,6.285579797273705e-05,-0.02092050209205032,-0.062047793944141214,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-09-19,2.4,0.0509704048545261,6.761104875287881e-05,0.025641025641025772,0.0756533356271184,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-09-20,2.49,0.05288179503657084,7.509728777672864e-05,0.03750000000000031,0.11072508357638859,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-09-21,2.5,0.053094171723464686,7.597589927169147e-05,0.00401606425702794,0.011699643502106083,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-09-22,2.46,0.052244664975889255,7.236735601873775e-05,-0.015999999999999903,-0.04749589392880369,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-09-23,2.38,0.050545651480738384,6.539453492890028e-05,-0.0325203252032521,-0.09635312761781709,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-09-24,2.38,0.050545651480738384,6.53829293117614e-05,0.0,-0.00017747074968124272,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-09-26,2.3,0.04884663798558751,5.88717099604469e-05,-0.03361344537815125,-0.09958592280666177,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-09-27,2.3,0.04884663798558751,5.8861261953945214e-05,0.0,-0.00017747074968124272,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-09-28,2.4,0.0509704048545261,6.64193541222948e-05,0.04347826086956519,0.12840520093271743,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-09-29,2.49,0.05288179503657084,7.377364265857569e-05,0.03750000000000031,0.11072508357638859,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-09-30,2.56,0.05436843184482784,7.989407587329164e-05,0.028112449799196693,0.08296232901283333,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-10-01,2.6,0.05521793859240328,8.357175413253005e-05,0.015625,0.04603192688618081,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-10-03,2.62,0.055642691966190996,8.545811664252993e-05,0.007692307692307665,0.022571771163358453,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-10-04,2.61,0.055430315279297135,8.447831689916956e-05,-0.003816793893129833,-0.011465262538594293,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-10-05,2.69,0.057129328774448006,9.212114199478989e-05,0.03065134099616862,0.09047084951683752,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-10-06,2.68,0.05691695208755415,9.109200806104208e-05,-0.0037174721189590088,-0.011171528179774523,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-10-07,2.69,0.057129328774448006,9.20810494933512e-05,0.003731343283581934,0.010857609282762965,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-10-08,2.71,0.05755408214823572,9.408939649317255e-05,0.0074349442379182396,0.021810644110505973,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-10-10,2.7,0.05734170546134187,9.304590827597959e-05,-0.0036900369003689537,-0.011090391224571026,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-10-11,2.68,0.05691695208755415,9.099106865310125e-05,-0.007407407407407418,-0.022084148147423283,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-10-13,2.77,0.05882834226959888,0.00010001176392335478,0.033582089552238736,0.09913824954232056,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-10-14,2.75,0.05840358889581116,9.785845565945397e-05,-0.0072202166064981865,-0.021530549801631913,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-10-15,2.77,0.05882834226959888,9.994586492621514e-05,0.0072727272727273196,0.021330903422647412,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-10-17,2.73,0.05797883552202344,9.565982354926908e-05,-0.014440433212996484,-0.042883628853582906,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-10-18,2.77,0.05882834226959888,9.978796761872864e-05,0.014652014652014822,0.04315441860849027,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-10-19,2.71,0.05755408214823572,9.33779170903175e-05,-0.02166064981949467,-0.06423670790553358,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-10-20,2.76,0.058615965582705015,9.845647415795531e-05,0.01845018450184499,0.05438713162476833,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-10-21,2.77,0.05882834226959888,9.94939840546471e-05,0.0036231884057971175,0.0105377518905187,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-10-22,2.8,0.05946547233028045,0.00010266308114277676,0.010830324909747224,0.0318521478282446,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-10-24,2.8,0.05946547233028045,0.0001026448614488016,0.0,-0.00017747074968124272,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-10-25,2.8,0.05946547233028045,0.0001026266449882894,0.0,-0.00017747074968124272,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-10-26,2.77,0.05882834226959888,9.935655831177594e-05,-0.010714285714285565,-0.031863914842843344,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-10-27,2.78,0.05904071895649273,0.00010039970965086708,0.0036101083032489267,0.0104990687762936,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-10-28,2.74,0.058191212208917306,9.610962909567364e-05,-0.014388489208632893,-0.042730009579827,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-10-29,2.73,0.05797883552202344,9.505521932248681e-05,-0.0036496350364965124,-0.010970906693824682,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-10-31,2.75,0.05840358889581116,9.709781092475193e-05,0.007326007326007522,0.02148847392940484,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
1938-11-01,2.73,0.05797883552202344,9.499216285477115e-05,-0.0072727272727273196,-0.021685844922009898,Synthetic QQQ from NDX,Synthetic fitted TQQQ,Vendor reconstructed pre-1985 NDX
